source_id,source_type,target_id,target_type,weight,nt,spatial_x,spatial_y,pathway
100858,T4_T5_vertical,999030,VS1,13,GABA,26,26,VS
100859,T4_T5_horizontal,999020,HSN,13,GABA,27,26,HS
100859,T4_T5_vertical,999030,VS1,12,GABA,27,26,VS
100860,T4_T5_horizontal,999020,HSN,15,GABA,28,26,HS
100860,T4_T5_vertical,999030,VS1,14,GABA,28,26,VS
100861,T4_T5_horizontal,999020,HSN,15,GABA,29,26,HS
100861,T4_T5_vertical,999030,VS1,12,GABA,29,26,VS
100862,T4_T5_horizontal,999020,HSN,15,GABA,30,26,HS
100862,T4_T5_vertical,999030,VS1,14,GABA,30,26,VS
100863,T4_T5_horizontal,999020,HSN,18,GABA,31,26,HS
100863,T4_T5_vertical,999030,VS1,11,GABA,31,26,VS
100864,T4_T5_horizontal,999020,HSN,18,ACh,0,27,HS
100864,T4_T5_vertical,999030,VS1,15,GABA,0,27,VS
100865,T4_T5_horizontal,999020,HSN,18,ACh,1,27,HS
100865,T4_T5_vertical,999030,VS1,12,GABA,1,27,VS
100866,T4_T5_horizontal,999020,HSN,16,ACh,2,27,HS
100866,T4_T5_vertical,999030,VS1,15,GABA,2,27,VS
100867,T4_T5_horizontal,999020,HSN,16,ACh,3,27,HS
100867,T4_T5_vertical,999030,VS1,14,GABA,3,27,VS
100868,T4_T5_horizontal,999020,HSN,13,ACh,4,27,HS
100868,T4_T5_vertical,999030,VS1,15,GABA,4,27,VS
100869,T4_T5_horizontal,999020,HSN,14,ACh,5,27,HS
100869,T4_T5_vertical,999030,VS1,12,GABA,5,27,VS
100870,T4_T5_horizontal,999020,HSN,13,ACh,6,27,HS
100870,T4_T5_vertical,999030,VS1,15,GABA,6,27,VS
100871,T4_T5_horizontal,999020,HSN,12,ACh,7,27,HS
100871,T4_T5_vertical,999030,VS1,12,GABA,7,27,VS
100872,T4_T5_looming,999004,LC4,8,GABA,8,27,LC4
100872,T4_T5_horizontal,999020,HSN,9,ACh,8,27,HS
100872,T4_T5_vertical,999030,VS1,13,GABA,8,27,VS
100873,T4_T5_looming,999004,LC4,10,GABA,9,27,LC4
100873,T4_T5_horizontal,999020,HSN,11,ACh,9,27,HS
100873,T4_T5_vertical,999030,VS1,14,GABA,9,27,VS
100874,T4_T5_looming,999004,LC4,11,GABA,10,27,LC4
100874,T4_T5_horizontal,999020,HSN,10,ACh,10,27,HS
100874,T4_T5_vertical,999030,VS1,14,GABA,10,27,VS
100875,T4_T5_looming,999004,LC4,10,GABA,11,27,LC4
100875,T4_T5_horizontal,999020,HSN,6,ACh,11,27,HS
100875,T4_T5_vertical,999030,VS1,12,GABA,11,27,VS
100876,T4_T5_looming,999004,LC4,12,GABA,12,27,LC4
100876,T4_T5_horizontal,999020,HSN,6,ACh,12,27,HS
100876,T4_T5_vertical,999030,VS1,12,GABA,12,27,VS
100877,T4_T5_looming,999004,LC4,11,GABA,13,27,LC4
100877,T4_T5_horizontal,999020,HSN,7,ACh,13,27,HS
100877,T4_T5_vertical,999030,VS1,12,GABA,13,27,VS
100878,T4_T5_looming,999004,LC4,14,GABA,14,27,LC4
100878,T4_T5_horizontal,999020,HSN,4,ACh,14,27,HS
100878,T4_T5_vertical,999030,VS1,14,GABA,14,27,VS
100879,T4_T5_looming,999004,LC4,12,GABA,15,27,LC4
100879,T4_T5_horizontal,999020,HSN,3,ACh,15,27,HS
100879,T4_T5_vertical,999030,VS1,15,GABA,15,27,VS
100880,T4_T5_looming,999004,LC4,14,GABA,16,27,LC4
100880,T4_T5_horizontal,999020,HSN,4,GABA,16,27,HS
100880,T4_T5_vertical,999030,VS1,14,GABA,16,27,VS
100881,T4_T5_looming,999004,LC4,13,GABA,17,27,LC4
100881,T4_T5_horizontal,999020,HSN,5,GABA,17,27,HS
100881,T4_T5_vertical,999030,VS1,12,GABA,17,27,VS
100882,T4_T5_looming,999004,LC4,13,GABA,18,27,LC4
100882,T4_T5_horizontal,999020,HSN,3,GABA,18,27,HS
100882,T4_T5_vertical,999030,VS1,13,GABA,18,27,VS
100883,T4_T5_looming,999004,LC4,13,GABA,19,27,LC4
100883,T4_T5_horizontal,999020,HSN,6,GABA,19,27,HS
100883,T4_T5_vertical,999030,VS1,13,GABA,19,27,VS
100884,T4_T5_looming,999004,LC4,12,GABA,20,27,LC4
100884,T4_T5_horizontal,999020,HSN,8,GABA,20,27,HS
100884,T4_T5_vertical,999030,VS1,15,GABA,20,27,VS
100885,T4_T5_looming,999004,LC4,11,GABA,21,27,LC4
100885,T4_T5_horizontal,999020,HSN,7,GABA,21,27,HS
100885,T4_T5_vertical,999030,VS1,15,GABA,21,27,VS
100886,T4_T5_looming,999004,LC4,11,GABA,22,27,LC4
100886,T4_T5_horizontal,999020,HSN,7,GABA,22,27,HS
100886,T4_T5_vertical,999030,VS1,14,GABA,22,27,VS
100887,T4_T5_looming,999004,LC4,9,GABA,23,27,LC4
100887,T4_T5_horizontal,999020,HSN,10,GABA,23,27,HS
100887,T4_T5_vertical,999030,VS1,14,GABA,23,27,VS
100888,T4_T5_looming,999004,LC4,8,GABA,24,27,LC4
100888,T4_T5_horizontal,999020,HSN,10,GABA,24,27,HS
100888,T4_T5_vertical,999030,VS1,13,GABA,24,27,VS
100889,T4_T5_horizontal,999020,HSN,13,GABA,25,27,HS
100889,T4_T5_vertical,999030,VS1,13,GABA,25,27,VS
100890,T4_T5_horizontal,999020,HSN,13,GABA,26,27,HS
100890,T4_T5_vertical,999030,VS1,14,GABA,26,27,VS
100891,T4_T5_horizontal,999020,HSN,13,GABA,27,27,HS
100891,T4_T5_vertical,999030,VS1,15,GABA,27,27,VS
100892,T4_T5_horizontal,999020,HSN,15,GABA,28,27,HS
100892,T4_T5_vertical,999030,VS1,15,GABA,28,27,VS
100893,T4_T5_horizontal,999020,HSN,16,GABA,29,27,HS
100893,T4_T5_vertical,999030,VS1,15,GABA,29,27,VS
100894,T4_T5_horizontal,999020,HSN,16,GABA,30,27,HS
100894,T4_T5_vertical,999030,VS1,12,GABA,30,27,VS
100895,T4_T5_horizontal,999020,HSN,19,GABA,31,27,HS
100895,T4_T5_vertical,999030,VS1,14,GABA,31,27,VS
100896,T4_T5_horizontal,999020,HSN,20,ACh,0,28,HS
100896,T4_T5_vertical,999030,VS1,15,GABA,0,28,VS
100897,T4_T5_horizontal,999020,HSN,19,ACh,1,28,HS
100897,T4_T5_vertical,999030,VS1,14,GABA,1,28,VS
100898,T4_T5_horizontal,999020,HSN,18,ACh,2,28,HS
100898,T4_T5_vertical,999030,VS1,13,GABA,2,28,VS
100899,T4_T5_horizontal,999020,HSN,16,ACh,3,28,HS
100899,T4_T5_vertical,999030,VS1,13,GABA,3,28,VS
100900,T4_T5_horizontal,999020,HSN,15,ACh,4,28,HS
100900,T4_T5_vertical,999030,VS1,15,GABA,4,28,VS
100901,T4_T5_horizontal,999020,HSN,12,ACh,5,28,HS
100901,T4_T5_vertical,999030,VS1,15,GABA,5,28,VS
100902,T4_T5_horizontal,999020,HSN,12,ACh,6,28,HS
100902,T4_T5_vertical,999030,VS1,16,GABA,6,28,VS
100903,T4_T5_horizontal,999020,HSN,13,ACh,7,28,HS
100903,T4_T5_vertical,999030,VS1,15,GABA,7,28,VS
100904,T4_T5_horizontal,999020,HSN,10,ACh,8,28,HS
100904,T4_T5_vertical,999030,VS1,14,GABA,8,28,VS
100905,T4_T5_looming,999004,LC4,6,GABA,9,28,LC4
100905,T4_T5_horizontal,999020,HSN,10,ACh,9,28,HS
100905,T4_T5_vertical,999030,VS1,13,GABA,9,28,VS
100906,T4_T5_looming,999004,LC4,9,GABA,10,28,LC4
100906,T4_T5_horizontal,999020,HSN,9,ACh,10,28,HS
100906,T4_T5_vertical,999030,VS1,15,GABA,10,28,VS
100907,T4_T5_looming,999004,LC4,8,GABA,11,28,LC4
100907,T4_T5_horizontal,999020,HSN,7,ACh,11,28,HS
100907,T4_T5_vertical,999030,VS1,14,GABA,11,28,VS
100908,T4_T5_looming,999004,LC4,10,GABA,12,28,LC4
100908,T4_T5_horizontal,999020,HSN,7,ACh,12,28,HS
100908,T4_T5_vertical,999030,VS1,14,GABA,12,28,VS
100909,T4_T5_looming,999004,LC4,10,GABA,13,28,LC4
100909,T4_T5_horizontal,999020,HSN,5,ACh,13,28,HS
100909,T4_T5_vertical,999030,VS1,14,GABA,13,28,VS
100910,T4_T5_looming,999004,LC4,10,GABA,14,28,LC4
100910,T4_T5_horizontal,999020,HSN,6,ACh,14,28,HS
100910,T4_T5_vertical,999030,VS1,16,GABA,14,28,VS
100911,T4_T5_looming,999004,LC4,11,GABA,15,28,LC4
100911,T4_T5_vertical,999030,VS1,14,GABA,15,28,VS
100912,T4_T5_looming,999004,LC4,12,GABA,16,28,LC4
100912,T4_T5_vertical,999030,VS1,14,GABA,16,28,VS
100913,T4_T5_looming,999004,LC4,10,GABA,17,28,LC4
100913,T4_T5_vertical,999030,VS1,14,GABA,17,28,VS
100914,T4_T5_looming,999004,LC4,12,GABA,18,28,LC4
100914,T4_T5_horizontal,999020,HSN,5,GABA,18,28,HS
100914,T4_T5_vertical,999030,VS1,15,GABA,18,28,VS
100915,T4_T5_looming,999004,LC4,11,GABA,19,28,LC4
100915,T4_T5_horizontal,999020,HSN,4,GABA,19,28,HS
100915,T4_T5_vertical,999030,VS1,16,GABA,19,28,VS
100916,T4_T5_looming,999004,LC4,11,GABA,20,28,LC4
100916,T4_T5_horizontal,999020,HSN,6,GABA,20,28,HS
100916,T4_T5_vertical,999030,VS1,13,GABA,20,28,VS
100917,T4_T5_looming,999004,LC4,10,GABA,21,28,LC4
100917,T4_T5_horizontal,999020,HSN,7,GABA,21,28,HS
100917,T4_T5_vertical,999030,VS1,16,GABA,21,28,VS
100918,T4_T5_looming,999004,LC4,7,GABA,22,28,LC4
100918,T4_T5_horizontal,999020,HSN,7,GABA,22,28,HS
100918,T4_T5_vertical,999030,VS1,15,GABA,22,28,VS
100919,T4_T5_looming,999004,LC4,7,GABA,23,28,LC4
100919,T4_T5_horizontal,999020,HSN,9,GABA,23,28,HS
100919,T4_T5_vertical,999030,VS1,16,GABA,23,28,VS
100920,T4_T5_horizontal,999020,HSN,11,GABA,24,28,HS
100920,T4_T5_vertical,999030,VS1,15,GABA,24,28,VS
100921,T4_T5_horizontal,999020,HSN,12,GABA,25,28,HS
100921,T4_T5_vertical,999030,VS1,16,GABA,25,28,VS
100922,T4_T5_horizontal,999020,HSN,12,GABA,26,28,HS
100922,T4_T5_vertical,999030,VS1,16,GABA,26,28,VS
100923,T4_T5_horizontal,999020,HSN,12,GABA,27,28,HS
100923,T4_T5_vertical,999030,VS1,13,GABA,27,28,VS
100924,T4_T5_horizontal,999020,HSN,15,GABA,28,28,HS
100924,T4_T5_vertical,999030,VS1,15,GABA,28,28,VS
100925,T4_T5_horizontal,999020,HSN,15,GABA,29,28,HS
100925,T4_T5_vertical,999030,VS1,13,GABA,29,28,VS
100926,T4_T5_horizontal,999020,HSN,17,GABA,30,28,HS
100926,T4_T5_vertical,999030,VS1,15,GABA,30,28,VS
100927,T4_T5_horizontal,999020,HSN,16,GABA,31,28,HS
100927,T4_T5_vertical,999030,VS1,13,GABA,31,28,VS
100928,T4_T5_horizontal,999020,HSN,20,ACh,0,29,HS
100928,T4_T5_vertical,999030,VS1,17,GABA,0,29,VS
100929,T4_T5_horizontal,999020,HSN,16,ACh,1,29,HS
100929,T4_T5_vertical,999030,VS1,14,GABA,1,29,VS
100930,T4_T5_horizontal,999020,HSN,18,ACh,2,29,HS
100930,T4_T5_vertical,999030,VS1,14,GABA,2,29,VS
100931,T4_T5_horizontal,999020,HSN,15,ACh,3,29,HS
100931,T4_T5_vertical,999030,VS1,15,GABA,3,29,VS
100932,T4_T5_horizontal,999020,HSN,16,ACh,4,29,HS
100932,T4_T5_vertical,999030,VS1,14,GABA,4,29,VS
100933,T4_T5_horizontal,999020,HSN,12,ACh,5,29,HS
100933,T4_T5_vertical,999030,VS1,15,GABA,5,29,VS
100934,T4_T5_horizontal,999020,HSN,12,ACh,6,29,HS
100934,T4_T5_vertical,999030,VS1,15,GABA,6,29,VS
100935,T4_T5_horizontal,999020,HSN,12,ACh,7,29,HS
100935,T4_T5_vertical,999030,VS1,16,GABA,7,29,VS
100936,T4_T5_horizontal,999020,HSN,10,ACh,8,29,HS
100936,T4_T5_vertical,999030,VS1,14,GABA,8,29,VS
100937,T4_T5_horizontal,999020,HSN,10,ACh,9,29,HS
100937,T4_T5_vertical,999030,VS1,14,GABA,9,29,VS
100938,T4_T5_horizontal,999020,HSN,10,ACh,10,29,HS
100938,T4_T5_vertical,999030,VS1,17,GABA,10,29,VS
100939,T4_T5_looming,999004,LC4,6,GABA,11,29,LC4
100939,T4_T5_horizontal,999020,HSN,7,ACh,11,29,HS
100939,T4_T5_vertical,999030,VS1,15,GABA,11,29,VS
100940,T4_T5_looming,999004,LC4,8,GABA,12,29,LC4
100940,T4_T5_horizontal,999020,HSN,7,ACh,12,29,HS
100940,T4_T5_vertical,999030,VS1,15,GABA,12,29,VS
100941,T4_T5_looming,999004,LC4,8,GABA,13,29,LC4
100941,T4_T5_horizontal,999020,HSN,4,ACh,13,29,HS
100941,T4_T5_vertical,999030,VS1,14,GABA,13,29,VS
100942,T4_T5_looming,999004,LC4,7,GABA,14,29,LC4
100942,T4_T5_horizontal,999020,HSN,3,ACh,14,29,HS
100942,T4_T5_vertical,999030,VS1,15,GABA,14,29,VS
100943,T4_T5_looming,999004,LC4,10,GABA,15,29,LC4
100943,T4_T5_horizontal,999020,HSN,4,ACh,15,29,HS
100943,T4_T5_vertical,999030,VS1,17,GABA,15,29,VS
100944,T4_T5_looming,999004,LC4,9,GABA,16,29,LC4
100944,T4_T5_horizontal,999020,HSN,3,GABA,16,29,HS
100944,T4_T5_vertical,999030,VS1,17,GABA,16,29,VS
100945,T4_T5_looming,999004,LC4,10,GABA,17,29,LC4
100945,T4_T5_horizontal,999020,HSN,3,GABA,17,29,HS
100945,T4_T5_vertical,999030,VS1,16,GABA,17,29,VS
100946,T4_T5_looming,999004,LC4,8,GABA,18,29,LC4
100946,T4_T5_horizontal,999020,HSN,5,GABA,18,29,HS
100946,T4_T5_vertical,999030,VS1,17,GABA,18,29,VS
100947,T4_T5_looming,999004,LC4,9,GABA,19,29,LC4
100947,T4_T5_horizontal,999020,HSN,6,GABA,19,29,HS
100947,T4_T5_vertical,999030,VS1,14,GABA,19,29,VS
100948,T4_T5_looming,999004,LC4,8,GABA,20,29,LC4
100948,T4_T5_horizontal,999020,HSN,6,GABA,20,29,HS
100948,T4_T5_vertical,999030,VS1,14,GABA,20,29,VS
100949,T4_T5_looming,999004,LC4,6,GABA,21,29,LC4
100949,T4_T5_horizontal,999020,HSN,7,GABA,21,29,HS
100949,T4_T5_vertical,999030,VS1,17,GABA,21,29,VS
100950,T4_T5_horizontal,999020,HSN,10,GABA,22,29,HS
100950,T4_T5_vertical,999030,VS1,14,GABA,22,29,VS
100951,T4_T5_horizontal,999020,HSN,10,GABA,23,29,HS
100951,T4_T5_vertical,999030,VS1,14,GABA,23,29,VS
100952,T4_T5_horizontal,999020,HSN,12,GABA,24,29,HS
100952,T4_T5_vertical,999030,VS1,14,GABA,24,29,VS
100953,T4_T5_horizontal,999020,HSN,12,GABA,25,29,HS
100953,T4_T5_vertical,999030,VS1,16,GABA,25,29,VS
100954,T4_T5_horizontal,999020,HSN,11,GABA,26,29,HS
100954,T4_T5_vertical,999030,VS1,14,GABA,26,29,VS
100955,T4_T5_horizontal,999020,HSN,15,GABA,27,29,HS
100955,T4_T5_vertical,999030,VS1,17,GABA,27,29,VS
100956,T4_T5_horizontal,999020,HSN,14,GABA,28,29,HS
100956,T4_T5_vertical,999030,VS1,17,GABA,28,29,VS
100957,T4_T5_horizontal,999020,HSN,16,GABA,29,29,HS
100957,T4_T5_vertical,999030,VS1,14,GABA,29,29,VS
100958,T4_T5_horizontal,999020,HSN,15,GABA,30,29,HS
100958,T4_T5_vertical,999030,VS1,16,GABA,30,29,VS
100959,T4_T5_horizontal,999020,HSN,19,GABA,31,29,HS
100959,T4_T5_vertical,999030,VS1,17,GABA,31,29,VS
100960,T4_T5_horizontal,999020,HSN,17,ACh,0,30,HS
100960,T4_T5_vertical,999030,VS1,17,GABA,0,30,VS
100961,T4_T5_horizontal,999020,HSN,17,ACh,1,30,HS
100961,T4_T5_vertical,999030,VS1,15,GABA,1,30,VS
100962,T4_T5_horizontal,999020,HSN,16,ACh,2,30,HS
100962,T4_T5_vertical,999030,VS1,18,GABA,2,30,VS
100963,T4_T5_horizontal,999020,HSN,17,ACh,3,30,HS
100963,T4_T5_vertical,999030,VS1,18,GABA,3,30,VS
100964,T4_T5_horizontal,999020,HSN,15,ACh,4,30,HS
100964,T4_T5_vertical,999030,VS1,15,GABA,4,30,VS
100965,T4_T5_horizontal,999020,HSN,15,ACh,5,30,HS
100965,T4_T5_vertical,999030,VS1,17,GABA,5,30,VS
100966,T4_T5_horizontal,999020,HSN,12,ACh,6,30,HS
100966,T4_T5_vertical,999030,VS1,15,GABA,6,30,VS
100967,T4_T5_horizontal,999020,HSN,11,ACh,7,30,HS
100967,T4_T5_vertical,999030,VS1,17,GABA,7,30,VS
100968,T4_T5_horizontal,999020,HSN,12,ACh,8,30,HS
100968,T4_T5_vertical,999030,VS1,18,GABA,8,30,VS
100969,T4_T5_horizontal,999020,HSN,8,ACh,9,30,HS
100969,T4_T5_vertical,999030,VS1,16,GABA,9,30,VS
100970,T4_T5_horizontal,999020,HSN,10,ACh,10,30,HS
100970,T4_T5_vertical,999030,VS1,18,GABA,10,30,VS
100971,T4_T5_horizontal,999020,HSN,8,ACh,11,30,HS
100971,T4_T5_vertical,999030,VS1,17,GABA,11,30,VS
100972,T4_T5_horizontal,999020,HSN,5,ACh,12,30,HS
100972,T4_T5_vertical,999030,VS1,17,GABA,12,30,VS
100973,T4_T5_horizontal,999020,HSN,6,ACh,13,30,HS
100973,T4_T5_vertical,999030,VS1,18,GABA,13,30,VS
100974,T4_T5_horizontal,999020,HSN,3,ACh,14,30,HS
100974,T4_T5_vertical,999030,VS1,16,GABA,14,30,VS
100975,T4_T5_vertical,999030,VS1,15,GABA,15,30,VS
100976,T4_T5_looming,999004,LC4,7,GABA,16,30,LC4
100976,T4_T5_horizontal,999020,HSN,5,GABA,16,30,HS
100976,T4_T5_vertical,999030,VS1,17,GABA,16,30,VS
100977,T4_T5_horizontal,999020,HSN,3,GABA,17,30,HS
100977,T4_T5_vertical,999030,VS1,15,GABA,17,30,VS
100978,T4_T5_horizontal,999020,HSN,6,GABA,18,30,HS
100978,T4_T5_vertical,999030,VS1,17,GABA,18,30,VS
100979,T4_T5_horizontal,999020,HSN,4,GABA,19,30,HS
100979,T4_T5_vertical,999030,VS1,18,GABA,19,30,VS
100980,T4_T5_horizontal,999020,HSN,6,GABA,20,30,HS
100980,T4_T5_vertical,999030,VS1,17,GABA,20,30,VS
100981,T4_T5_horizontal,999020,HSN,9,GABA,21,30,HS
100981,T4_T5_vertical,999030,VS1,16,GABA,21,30,VS
100982,T4_T5_horizontal,999020,HSN,8,GABA,22,30,HS
100982,T4_T5_vertical,999030,VS1,17,GABA,22,30,VS
100983,T4_T5_horizontal,999020,HSN,9,GABA,23,30,HS
100983,T4_T5_vertical,999030,VS1,17,GABA,23,30,VS
100984,T4_T5_horizontal,999020,HSN,12,GABA,24,30,HS
100984,T4_T5_vertical,999030,VS1,17,GABA,24,30,VS
100985,T4_T5_horizontal,999020,HSN,12,GABA,25,30,HS
100985,T4_T5_vertical,999030,VS1,15,GABA,25,30,VS
100986,T4_T5_horizontal,999020,HSN,11,GABA,26,30,HS
100986,T4_T5_vertical,999030,VS1,18,GABA,26,30,VS
100987,T4_T5_horizontal,999020,HSN,12,GABA,27,30,HS
100987,T4_T5_vertical,999030,VS1,17,GABA,27,30,VS
100988,T4_T5_horizontal,999020,HSN,15,GABA,28,30,HS
100988,T4_T5_vertical,999030,VS1,15,GABA,28,30,VS
100989,T4_T5_horizontal,999020,HSN,16,GABA,29,30,HS
100989,T4_T5_vertical,999030,VS1,18,GABA,29,30,VS
100990,T4_T5_horizontal,999020,HSN,16,GABA,30,30,HS
100990,T4_T5_vertical,999030,VS1,16,GABA,30,30,VS
100991,T4_T5_horizontal,999020,HSN,17,GABA,31,30,HS
100991,T4_T5_vertical,999030,VS1,18,GABA,31,30,VS
100992,T4_T5_horizontal,999020,HSN,20,ACh,0,31,HS
100992,T4_T5_vertical,999030,VS1,17,GABA,0,31,VS
100993,T4_T5_horizontal,999020,HSN,17,ACh,1,31,HS
100993,T4_T5_vertical,999030,VS1,16,GABA,1,31,VS
100994,T4_T5_horizontal,999020,HSN,15,ACh,2,31,HS
100994,T4_T5_vertical,999030,VS1,16,GABA,2,31,VS
100995,T4_T5_horizontal,999020,HSN,16,ACh,3,31,HS
100995,T4_T5_vertical,999030,VS1,18,GABA,3,31,VS
100996,T4_T5_horizontal,999020,HSN,16,ACh,4,31,HS
100996,T4_T5_vertical,999030,VS1,19,GABA,4,31,VS
100997,T4_T5_horizontal,999020,HSN,12,ACh,5,31,HS
100997,T4_T5_vertical,999030,VS1,16,GABA,5,31,VS
100998,T4_T5_horizontal,999020,HSN,11,ACh,6,31,HS
100998,T4_T5_vertical,999030,VS1,19,GABA,6,31,VS
100999,T4_T5_horizontal,999020,HSN,11,ACh,7,31,HS
100999,T4_T5_vertical,999030,VS1,16,GABA,7,31,VS
101000,T4_T5_horizontal,999020,HSN,12,ACh,8,31,HS
101000,T4_T5_vertical,999030,VS1,19,GABA,8,31,VS
101001,T4_T5_horizontal,999020,HSN,11,ACh,9,31,HS
101001,T4_T5_vertical,999030,VS1,16,GABA,9,31,VS
101002,T4_T5_horizontal,999020,HSN,9,ACh,10,31,HS
101002,T4_T5_vertical,999030,VS1,17,GABA,10,31,VS
101003,T4_T5_horizontal,999020,HSN,6,ACh,11,31,HS
101003,T4_T5_vertical,999030,VS1,18,GABA,11,31,VS
101004,T4_T5_horizontal,999020,HSN,7,ACh,12,31,HS
101004,T4_T5_vertical,999030,VS1,16,GABA,12,31,VS
101005,T4_T5_horizontal,999020,HSN,7,ACh,13,31,HS
101005,T4_T5_vertical,999030,VS1,19,GABA,13,31,VS
101006,T4_T5_horizontal,999020,HSN,3,ACh,14,31,HS
101006,T4_T5_vertical,999030,VS1,19,GABA,14,31,VS
101007,T4_T5_horizontal,999020,HSN,4,ACh,15,31,HS
101007,T4_T5_vertical,999030,VS1,17,GABA,15,31,VS
101008,T4_T5_horizontal,999020,HSN,5,GABA,16,31,HS
101008,T4_T5_vertical,999030,VS1,17,GABA,16,31,VS
101009,T4_T5_horizontal,999020,HSN,3,GABA,17,31,HS
101009,T4_T5_vertical,999030,VS1,17,GABA,17,31,VS
101010,T4_T5_horizontal,999020,HSN,3,GABA,18,31,HS
101010,T4_T5_vertical,999030,VS1,16,GABA,18,31,VS
101011,T4_T5_horizontal,999020,HSN,4,GABA,19,31,HS
101011,T4_T5_vertical,999030,VS1,17,GABA,19,31,VS
101012,T4_T5_horizontal,999020,HSN,7,GABA,20,31,HS
101012,T4_T5_vertical,999030,VS1,18,GABA,20,31,VS
101013,T4_T5_horizontal,999020,HSN,9,GABA,21,31,HS
101013,T4_T5_vertical,999030,VS1,17,GABA,21,31,VS
101014,T4_T5_horizontal,999020,HSN,10,GABA,22,31,HS
101014,T4_T5_vertical,999030,VS1,17,GABA,22,31,VS
101015,T4_T5_horizontal,999020,HSN,9,GABA,23,31,HS
101015,T4_T5_vertical,999030,VS1,19,GABA,23,31,VS
101016,T4_T5_horizontal,999020,HSN,11,GABA,24,31,HS
101016,T4_T5_vertical,999030,VS1,19,GABA,24,31,VS
101017,T4_T5_horizontal,999020,HSN,11,GABA,25,31,HS
101017,T4_T5_vertical,999030,VS1,18,GABA,25,31,VS
101018,T4_T5_horizontal,999020,HSN,12,GABA,26,31,HS
101018,T4_T5_vertical,999030,VS1,16,GABA,26,31,VS
101019,T4_T5_horizontal,999020,HSN,13,GABA,27,31,HS
101019,T4_T5_vertical,999030,VS1,18,GABA,27,31,VS
101020,T4_T5_horizontal,999020,HSN,15,GABA,28,31,HS
101020,T4_T5_vertical,999030,VS1,16,GABA,28,31,VS
101021,T4_T5_horizontal,999020,HSN,15,GABA,29,31,HS
101021,T4_T5_vertical,999030,VS1,19,GABA,29,31,VS
101022,T4_T5_horizontal,999020,HSN,16,GABA,30,31,HS
101022,T4_T5_vertical,999030,VS1,16,GABA,30,31,VS
101023,T4_T5_horizontal,999020,HSN,16,GABA,31,31,HS
101023,T4_T5_vertical,999030,VS1,17,GABA,31,31,VS
